Areaname;Obama vote percent, 2008 (n);Population, 2013 estimate / Land area in square miles, 2010 (n);Population, percent change - April 1, 2010 to July 1, 2013 (n);Persons 65 years and over, percent, 2013 (n);Female persons, percent, 2013 (n);White alone, percent, 2013 (n);Black or African American alone, percent, 2013 (n);American Indian and Alaska Native alone, percent, 2013 (n);Asian alone, percent, 2013 (n);Native Hawaiian and Other Pacific Islander alone, percent, 2013 (n);Hispanic or Latino, percent, 2013 (n);White alone, not Hispanic or Latino, percent, 2013 (n);Language other than English spoken at home, pct age 5+, 2008-2012 (n);Bachelor's degree or higher, percent of persons age 25+, 2008-2012 (n);Median household income, 2008-2012 (n);Persons below poverty level, percent, 2008-2012 (n)
Highland, VA;-0.2535603183076137;-0.14698166573172977;-1.5069705102176056;2.7742615721675645;0.3407274248314919;0.8202136088704299;-0.5940220922231344;-0.2535703771910893;-0.3916297417996157;-0.12409134446983397;-0.570259998426339;1.01233099614312;-0.7574140886097646;0.4810015268594289;0.3774769822278493;-0.8539775389624519
Isle of Wight, VA;0.10089890707180751;-0.08632704392083247;0.2276939256241284;-0.1050161545293664;0.607841861641804;-0.7912433671447127;1.0399114878199751;-0.2273153386303384;-0.12924330080645705;-0.01810789455986609;-0.4806861872339564;-0.3424436814498559;-0.4532445495495976;0.7205622387101343;1.583884337265613;-0.9005899502626595
James City, VA;0.2455761419205509;0.12897555160741803;1.4977161018653982;1.1975142456430545;0.7859181528486829;-0.274593038956652;0.31294951364825263;-0.24044285791071388;0.4330133584645972;-0.01810789455986609;-0.2642161435190317;-0.055372467238704766;-0.07955054441853536;2.9450545630381106;2.615570627091011;-1.1802644180639048
King and Queen, VA;0.7447126021487156;-0.1372390368699221;0.7233123358646238;0.6947832139975588;0.07361298802117666;-1.012664936368168;1.2337680142657677;-0.05665758798545724;-0.35414596451487873;-0.12409134446983397;-0.40604134457363755;-0.5841878618381934;-0.4532445495495976;-0.785247950065727;0.3164632769155946;-1.27348924066432
King George, VA;0.08643118358693348;-0.07179984810873093;1.652596855065553;-1.338992323113765;-0.19350144878913858;-0.4775628107448187;0.5621936190785576;-0.21418781934996292;0.020691808332490715;-0.01810789455986609;-0.3463254704453824;-0.1611355461586022;-0.4619351078084595;1.2681295800831747;3.0717447213539844;-1.6619260014993829
King William, VA;-0.1161169452013076;-0.11687639571063528;0.1967177749840974;-0.7448556493509063;0.607841861641804;-0.4529604141644345;0.5829639611977497;-0.10916766510695915;-0.20421085537593095;-0.12409134446983397;-0.4881506714999883;-0.06040880433012818;-0.5401501321382167;0.02469540904856185;1.4712695092788068;-1.3201016519645272
Lancaster, VA;0.36855179154198303;-0.10284460872275883;-0.7635428948568626;3.8939806881052603;1.5427423904779056;-0.9511589449172083;1.3168493827425363;-0.2666978964714648;-0.24169463266066793;-0.12409134446983397;-0.5329375770961796;-0.4482067603697533;-0.49669734084390715;0.7205622387101343;0.32537161405484943;-0.9782773024296721
Lee, VA;-0.4778100323231661;-0.11740248693418258;-0.6086621416567077;0.2377550034107444;-0.9503256864183646;0.5680390439214956;-0.3586248815389576;-0.24044285791071388;-0.3916297417996157;-0.12409134446983397;-0.5254730928301478;0.7856958270290535;-0.5401501321382167;-0.8422862147920854;-1.169464166095391;1.2125060286800824
Loudoun, VA;0.8821559752550222;0.2322044762776195;3.6040943453875034;-2.184494512699372;0.2071702064263327;-0.8342975611603846;-0.10245732873558872;-0.2273153386303384;5.68074217832777;-0.01810789455986609;0.3180136292314555;-0.8712590760493442;1.745466689942466;4.382418834142341;6.422708181292734;-1.9882128806008355
Louisa, VA;0.28897931237517405;-0.11144704844928019;0.6303838839445309;-0.08216474400002535;0.38524649763320845;-0.3484002286978038;0.5552701717054934;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.47322170296792454;0.015136252041227339;-0.5488406903970786;-0.11219642629469817;0.8505433006888435;-0.9938147728630746
Lunenburg, VA;0.45535813245122875;-0.13363585673138606;-1.0423282506171412;0.4662691087041516;-1.350997341633836;-1.34479729020335;1.7253327777533134;-0.24044285791071388;-0.3916297417996157;0.08787555535010179;-0.3537899547114144;-0.861186401866497;-0.38372008347870235;-1.0362163148617038;-0.9403686279670077;0.9483690313122393
Madison, VA;0.08643118358693348;-0.1267931115744139;-0.36085293653646;0.6262289824095365;0.6968800072452435;0.11904530632949022;0.022164723979563702;-0.2535703771910893;-0.2791784099454049;-0.12409134446983397;-0.5030796400320521;0.39789787098942836;-0.6357462729856977;-0.12360407923997001;0.7450719505967228;-0.5432281302944016
Mathews, VA;-0.4271730001261057;-0.09164483107028641;-0.3918290871764909;2.31723336158075;0.7859181528486829;0.1805512977804499;-0.012452512885756417;-0.2666978964714648;-0.35414596451487873;-0.01810789455986609;-0.5105441242980839;0.4583339160865129;-0.5836029234325263;0.7205622387101343;0.8358361403174323;-1.1958018884973074
Mecklenburg, VA;0.41918882373904287;-0.12167673544703525;-1.3520897570174508;1.35747411934844;0.8304372256503995;-1.4370562773797897;1.8014906988570178;-0.2535703771910893;-0.12924330080645705;-0.01810789455986609;-0.4657572187018927;-0.8813317502321917;-0.5227690156204929;-0.6597637676677387;-0.861034002877795;0.7463819156780069
Middlesex, VA;-0.12335080694374487;-0.10345015054696399;-0.6706144429367695;2.5685988774034976;0.16265113362461295;-0.360701426987995;0.6106577506900057;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.5105441242980839;0.020172589132650753;-0.618365156467974;1.0627918270682843;0.8387775723917146;-1.2579517702309175
Montgomery, VA;0.7374787404062788;-0.009908008242663831;0.47550313074437606;-1.4532493757604685;-0.8167684680132054;0.14979830205497005;-0.3517014341658936;-0.2535703771910893;1.6324942315761797;-0.01810789455986609;-0.44336376590379695;0.39789787098942836;0.1290228537941504;2.4545254863914288;-0.12424728872829484;1.2591184399802895
Nelson, VA;0.9038575604823335;-0.13228948922518324;-0.5776859910166767;1.2660684772310768;0.47428464323664793;-0.05317146973319667;0.2367915925445484;-0.24044285791071388;-0.2791784099454049;-0.12409134446983397;-0.3985768603076057;0.21658973569817538;-0.609674598209112;0.5038168327499721;0.272593918550585;-0.7452152459286344
New Kent, VA;-0.4705761705807288;-0.09757716394103352;1.6835730057055838;-0.6305985967042027;-0.3270586671942946;-0.20078584921550022;0.31294951364825263;-0.16167774222846104;-0.09175952352172007;-0.12409134446983397;-0.4806861872339564;0.1309720051439723;-0.5922934816913882;0.4239632621330705;2.1290577620047264;-1.615313590199175
Northampton, VA;1.1715104449525091;-0.11770036307680516;-0.7635428948568626;1.5402854035831652;1.0085135168572783;-1.4739598722503655;1.8430313830954015;-0.2666978964714648;-0.20421085537593095;0.08787555535010179;-0.04774609980410703;-1.1734393015347662;-0.13169389397170686;0.013287756103290421;-0.9530588063446255;0.9483690313122393
Northumberland, VA;0.2311084184356769;-0.11405150778723801;-0.4537813884565529;3.7340208143998748;0.29620835202977214;-0.7481891731290417;1.0952990668044873;-0.2666978964714648;-0.35414596451487873;-0.01810789455986609;-0.40604134457363755;-0.36258902981555025;-0.6270557147268359;0.3098867326803537;0.5266496088521635;-1.0870395954634897
Nottoway, VA;0.5276967498756004;-0.12171732940373593;-0.2679244846163671;0.21490359288140418;-1.5290736328407115;-1.6769296440385322;2.0922754885257064;-0.21418781934996292;-0.35414596451487873;-0.01810789455986609;-0.3537899547114144;-1.1180395935291054;-0.3663389669609785;-0.9563627442448022;-0.6248790277711341;0.07827068704169883
Orange, VA;0.25281000366298817;-0.09262803126609288;1.0020976916249025;0.5119719297628329;0.4297655704349282;-0.14543045690963616;0.26448538203680455;-0.24044285791071388;-0.12924330080645705;-0.01810789455986609;-0.3537899547114144;0.10579031968685382;-0.22729003481918794;0.332702038570897;1.164520164389372;-0.8073651276622446
Page, VA;-0.05101218951937317;-0.10680765088656242;-0.4228052378165219;0.5119719297628329;0.29620835202977214;0.6664486302430307;-0.4901703816271741;-0.2666978964714648;-0.35414596451487873;-0.12409134446983397;-0.5254730928301478;0.8662772204918324;-0.5401501321382167;-0.8993244795184437;-0.15962851453608992;-0.23247872162635141
Patrick, VA;-0.5646163732324119;-0.12856329123818244;-0.329876785896429;1.4717311719951438;0.3407274248314919;0.4327258627293842;-0.2270793814507411;-0.24044285791071388;-0.3916297417996157;-0.12409134446983397;-0.45829273443586077;0.629569377194919;-0.6009840399502501;-1.1502928443144205;-0.8442258195961821;0.09380815747510102
Pittsylvania, VA;-0.2897296270197996;-0.11368358388292799;-0.6396382922967385;0.5348233402921739;0.47428464323664793;-0.5513700004859705;0.8737487508664387;-0.2535703771910893;-0.35414596451487873;-0.12409134446983397;-0.4806861872339564;-0.15609920906717878;-0.5488406903970786;-0.6369484617771952;-0.28703454381071547;-0.17032883989274158
Powhatan, VA;-0.8829062898996475;-0.08879420556551157;0.1347654737040355;-0.5163415440574991;-1.6626308512458676;-0.022418474007716835;0.2575619346637405;-0.2535703771910893;-0.2791784099454049;-0.12409134446983397;-0.5105441242980839;0.29717112916095434;-0.43586343303187375;0.652116321038504;2.5927114978280175;-1.8328381762668104
Prince Edward, VA;0.9255591457096448;-0.11327284392804078;-0.8564713467769554;-0.42493590194013614;0.3407274248314919;-1.3078936953327742;1.6353279619034808;-0.2535703771910893;-0.09175952352172007;-0.01810789455986609;-0.4806861872339564;-0.7554233229465992;-0.39241064173756424;0.1387719385012786;-0.7480830112253565;0.5288573296103715
Prince George, VA;0.21664069495080232;-0.07082091541628055;1.218930746105119;-1.1790324494083801;-2.241378797668218;-1.4432068765248856;1.6076341724112249;-0.20106030006958747;0.20811069475617547;0.19385900526006963;-0.12239094246442583;-1.0525672113405975;-0.13169389397170686;-0.21486530280214308;1.4611845993098391;-1.5997761197657727
Prince William, VA;1.1570427214676344;0.5846691023921604;2.7057859768266055;-2.1159402811113495;0.11813206082289639;-1.2525383030269102;0.8460549613741825;-0.14855022294808554;2.5695886636946033;0.08787555535010179;0.945030307578134;-1.54612824630012;1.7628478064601898;2.078072939197464;4.245376118992603;-1.5687011788989678
Pulaski, VA;-0.15952011565593072;-0.0891971055937718;-0.4228052378165219;0.6262289824095365;0.02909391521945693;0.43887646187448065;-0.2686200656891253;-0.2666978964714648;-0.2791784099454049;-0.12409134446983397;-0.5553310298942753;0.695041759383427;-0.6009840399502501;-0.46583366759812006;-0.21618805127871724;-0.24801619205975417
Rappahannock, VA;0.45535813245122875;-0.13416029583019806;-0.23694833397633608;1.2432170667017366;0.29620835202977214;0.42657526358428854;-0.3101607499275094;-0.2666978964714648;-0.24169463266066793;-0.01810789455986609;-0.3985768603076057;0.5842423433721055;-0.38372008347870235;1.6673974331676833;1.0246760794863528;-0.8850524798292572
Richmond, VA;0.12260049229911933;-0.12364210745543279;-1.135256702537234;0.44341769817481136;-2.5530123072802495;-1.1356769192700873;1.4760886723230084;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.1970357851247447;-0.8158593680436833;-0.31419561740780705;-1.0476239678069754;0.2784767826991495;-0.34124101466016915
Roanoke, VA;-0.1884555626256793;0.06037646710425373;0.2276939256241284;0.44341769817481136;0.9639944440555587;0.2543584875216017;-0.24784972356993323;-0.2666978964714648;0.6579160221730189;-0.12409134446983397;-0.4657572187018927;0.4986246128179024;-0.20121836004260216;1.4962826389886081;1.3481495667409926;-1.5687011788989678
Rockbridge, VA;0.0791973218444962;-0.1289526516181188;-0.11304373141621223;1.4717311719951438;0.2516892792280524;0.5741896430665913;-0.4486296973887899;-0.2273153386303384;-0.2791784099454049;-0.12409134446983397;-0.5553310298942753;0.8058411753947485;-0.505387899102769;0.3441096915161688;0.018033982750558102;-0.6675278937616219
Rockingham, VA;-0.7309951933084671;-0.09839538445343038;0.47550313074437606;0.07779512970535953;0.5188037160383676;0.6172438370822632;-0.4970938290002381;-0.21418781934996292;-0.24169463266066793;-0.12409134446983397;-0.21942923792284036;0.6497147255606134;-0.07955054441853536;0.4353709150783423;0.5106818347346314;-0.8695150093958547
Russell, VA;0.10089890707180751;-0.11637471296648542;-0.7945190454968936;0.21490359288140418;0.5188037160383676;0.7771594148547588;-0.5663283027308783;-0.2666978964714648;-0.4291135190843527;-0.12409134446983397;-0.577724482692371;0.9921856477774249;-0.6965801807977312;-1.1160698854786057;-1.0931550139968687;0.6376196226441889
Scott, VA;-1.0058819395210794;-0.12616574368092762;-0.8254951961369243;0.8547430877029437;-0.059944230383982534;0.7833100139998544;-0.5801751974770063;-0.2666978964714648;-0.4291135190843527;-0.01810789455986609;-0.5627955141603072;0.982112973594578;-0.6791990642800073;-0.9563627442448022;-0.680766237182497;0.46670744787676166
Shenandoah, VA;-0.3982375531563571;-0.10271358529605022;0.3825746788242832;0.6262289824095365;0.5633227888400874;0.6049426387920711;-0.48324693425411;-0.24044285791071388;-0.24169463266066793;-0.12409134446983397;-0.17464233232664905;0.5993513546463763;-0.19252780178374027;-0.12360407923997001;0.36209749452517354;-0.636452952894817
Smyth, VA;-0.5067454792929147;-0.11043467950746721;-0.6396382922967385;0.5119719297628329;0.47428464323664793;0.6664486302430307;-0.48324693425411;-0.2666978964714648;-0.35414596451487873;-0.12409134446983397;-0.5254730928301478;0.8612408834004089;-0.609674598209112;-0.5913178499961085;-0.9454951238678997;0.6065446817773841
Southampton, VA;0.5059951646482891;-0.13293880179747286;-0.8564713467769554;0.03209230864667825;-0.727730322409769;-1.4739598722503655;1.8984189620799141;-0.24044285791071388;-0.3916297417996157;-0.12409134446983397;-0.5627955141603072;-0.8561500647750732;-0.6444368312445596;-0.8308785618468137;0.08896451619896441;0.1559580392087114
Spotsylvania, VA;0.32514862108735987;0.028742331526266703;1.1260022941850263;-1.270438091525743;0.4297655704349282;-0.4529604141644345;0.46526535585566126;-0.24044285791071388;0.4330133584645972;0.08787555535010179;-0.040281615538075036;-0.3222983330841608;0.016045596428945635;1.0856071329588277;2.8370184418262605;-1.3045641815311249
Stafford, VA;0.35408406805710846;0.1365960836369701;1.7765014576256766;-1.933128996876624;-0.1044633031856991;-0.6559301859526021;0.5968108559438777;-0.20106030006958747;0.6579160221730189;0.08787555535010179;0.12393703831462642;-0.5741151876553459;0.3289056937479744;1.8271045744014867;4.261764097692176;-1.7706882945332003
Surry, VA;1.388526297225624;-0.13632234335972643;-1.4140420582975126;0.2834578244694257;0.16265113362461295;-2.0090619978737143;2.4592181992981;-0.2273153386303384;-0.35414596451487873;-0.12409134446983397;-0.5329375770961796;-1.3043840659117825;-0.5922934816913882;-0.4316107087623052;0.6143883255821827;-1.1336520067636973
Sussex, VA;1.4536310529075585;-0.13641274730333453;-0.8254951961369243;-0.31067884929343254;-4.1556989281421375;-2.7594350935754224;3.366189805169487;-0.24044285791071388;-0.35414596451487873;-0.12409134446983397;-0.4881506714999883;-1.9439988765225926;-0.6009840399502501;-1.138885191369149;-0.5077259902982925;-0.15479136945933886
Tazewell, VA;-0.6297211289143468;-0.10208999750724801;-0.7945190454968936;0.3063092349987667;0.16265113362461295;0.5741896430665913;-0.4001655657773417;-0.2666978964714648;-0.20421085537593095;-0.12409134446983397;-0.6001179354904665;0.831022860851867;-0.6705085060211454;-0.7053943794488252;-0.8038021388039032;0.2802578026759316
Warren, VA;0.13706821578399336;-0.047834226847424464;0.9401453903448406;-0.699152828292225;0.11813206082289639;0.3712198712784245;-0.2824669604352534;-0.2273153386303384;-0.09175952352172007;-0.12409134446983397;-0.36125443897744625;0.5238062982750209;-0.3750295252198404;0.1387719385012786;1.348737853155849;-1.009352243296477
Washington, VA;-0.6224872671719095;-0.09483469597092513;-0.08206758077618126;0.5348233402921739;0.3407274248314919;0.7218040225488948;-0.5317110658655582;-0.2666978964714648;-0.31666218723014183;-0.12409134446983397;-0.5553310298942753;0.926713265588917;-0.609674598209112;0.25284846795399535;-0.2353493802197559;-0.6053780120280118
Westmoreland, VA;0.9472607309369566;-0.10672226031040052;0.16574162434406647;1.311771298289758;0.607841861641804;-1.02496613465836;1.2683852511310878;-0.18793278078921197;-0.20421085537593095;-0.01810789455986609;-0.20450026939077662;-0.6949872778495146;-0.4706256660673214;-0.5799101970508368;0.2544410806064431;-0.4655407781273891
Wise, VA;-0.4488745853534175;-0.09326100005269604;-0.7635428948568626;-0.4477873124694772;-0.7722493952114856;0.4819306558901517;-0.2616966183160612;-0.2666978964714648;-0.35414596451487873;-0.12409134446983397;-0.570259998426339;0.7353324561148165;-0.5836029234325263;-0.7738402971204554;-0.8844814185556449;1.2125060286800824
Wythe, VA;-0.6224872671719095;-0.11418351795837103;0.010860871143911635;0.4662691087041516;0.5188037160383676;0.5987920396469755;-0.42785935526959784;-0.2666978964714648;-0.2791784099454049;-0.12409134446983397;-0.577724482692371;0.846131872126138;-0.6531273895034215;-0.5685025441055652;-0.4269626696301426;-0.35677848509357163
York, VA;-0.07994763648912175;0.20640060743438218;0.41355082946431415;-0.7220042388215657;0.38524649763320845;-0.4898640090350108;0.28525572415599665;-0.2273153386303384;1.520042899721969;0.08787555535010179;-0.24928717498696792;-0.22157159125568676;-0.027407194865363922;2.4659331393367006;3.0935113187036727;-1.6930009423661876
Alexandria, VA;2.184251088893713;5.432197627201938;1.8694299095457698;-1.6817634810538757;0.6523609344435237;-1.1356769192700873;0.9152894351048226;-0.18793278078921197;2.044815781708286;0.08787555535010179;0.601664031340667;-1.2590570320889694;1.8758250638253946;4.679017810719405;3.2231024118049083;-1.2890267110977225
